Project Name,Package Name,Type Name,Method Name,Code Smell
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,updateProjectRelations,Long Identifier
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,updateProjectRelations,Long Parameter List
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,updateProjectRelations,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,updateProjectRelations,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,updateProjectRelations,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,updateProjectRelations,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,updateProjectRelations,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,updateProjectRelations,Magic Number
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,updateProjectRelations,Magic Number
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,updateProjectRelations,Magic Number
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,updateProjectRelations,Magic Number
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,updateProjectRelations,Magic Number
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,updateProjectRelations,Magic Number
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,updateProjectRelations,Magic Number
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,updateProjectRelations,Magic Number
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,validateProjectResponseEtagMatch,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,validateProjectResponseEtagMatch,Magic Number
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,validateProjectResponseEtagNotMatch,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,validateProjectResponseEtagNotMatch,Magic Number
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,testProjectSetting,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,testProjectSetting,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,testGetProjectSettingsMultiple,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,testGetProjectSettingsMultiple,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,testGetProjectSettingsMultiple,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,testGetProjectSettingsMultiple,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,testGetProjectSettingsMultiple,Magic Number
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,testGetProjectSettingsMultiple,Magic Number
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,testGetProjectSettingsMultiple,Magic Number
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,updateProject,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,getNotifications,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,getNotifications,Magic Number
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,getGroups,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,validateGroupsResponseEtagMatch,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,createGroups,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,createGroups,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,createGroups,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,createGroups,Magic Number
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,createGroups,Magic Number
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,createGroups,Magic Number
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,createGroups,Magic Number
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,createGroups,Magic Number
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,addUsersToGroup,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,addUsersToGroup,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,removeUsersFromGroup,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,removeUsersFromGroup,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,removeUsersFromGroup,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,removeUserFromGroup,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,removeUserFromGroup,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectControllerTest,removeUserFromGroup,Long Statement
bulletJournal,com.bulletjournal.controller,UserControllerTest,testChangeAlias,Long Statement
bulletJournal,com.bulletjournal.controller,UserControllerTest,testChangeAlias,Long Statement
bulletJournal,com.bulletjournal.controller,UserControllerTest,testChangeAlias,Long Statement
bulletJournal,com.bulletjournal.controller,UserControllerTest,testGetUsersByNames,Long Statement
bulletJournal,com.bulletjournal.controller,UserControllerTest,testGetUsersByNames,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testLabels,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testLabels,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testLabels,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testLabels,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testLabels,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testLabels,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testLabels,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testLabels,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testLabels,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,createGroup,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,createProject,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,addUsersToGroup,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,addUsersToGroup,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testRecurringTransactionCRUD,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testRecurringTransactionCRUD,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testRecurringTransactionCRUD,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testRecurringTransactionCRUD,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testRecurringTransactionCRUD,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testRecurringTransactionCRUD,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testRecurringTransactionCRUD,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testRecurringTransactionCRUD,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testRecurringTransactionCRUD,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testRecurringTransactionCRUD,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,testRecurringTransactionCRUD,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,createTransaction,Long Parameter List
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,createTransaction,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,setLabelsforTransaction,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,createLabels,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,createLabels,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,createLabels,Magic Number
bulletJournal,com.bulletjournal.controller,TransactionControllerTest,createLabels,Magic Number
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,testCRUD,Long Statement
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,testCRUD,Long Statement
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,testCRUD,Magic Number
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,testCRUD,Magic Number
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,testCRUD,Magic Number
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,testCRUD,Magic Number
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,testCRUD,Magic Number
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,testCRUD,Magic Number
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,testCRUD,Magic Number
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,createBookingLink,Long Parameter List
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,createBookingLink,Long Statement
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,createBookingLink,Long Statement
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,createBookingLink,Long Statement
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,createBookingLink,Magic Number
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,createBookingLink,Magic Number
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,getBookingLink,Long Statement
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,updateBookingLinkSlot,Long Statement
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,updateBookingLinkRecurrences,Long Statement
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,deleteBookingLinkSlot,Long Statement
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,patchBookingLink,Long Statement
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,patchBookingLink,Magic Number
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,patchBookingLink,Magic Number
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,getBookingLinks,Long Statement
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,testApplyTask,Long Statement
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,testApplyTask,Long Statement
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,testApplyTask,Long Statement
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,testApplyTask,Long Statement
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,testApplyTask,Long Statement
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,testApplyTask,Magic Number
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,testApplyTask,Magic Number
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,testApplyTask,Magic Number
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,testApplyTask,Magic Number
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,testApplyTask,Magic Number
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,testApplyTask,Magic Number
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,testApplyTask,Magic Number
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,createTask,Long Statement
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,book,Long Statement
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,getBooking,Long Statement
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,cancelBooking,Long Statement
bulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,deleteAllBookinglinks,Long Statement
bulletJournal,com.bulletjournal.controller,DeviceControllerTest,testAddDeleteToken,Long Statement
bulletJournal,com.bulletjournal.controller,DeviceControllerTest,testBatchGetTokens,Long Statement
bulletJournal,com.bulletjournal.controller,DeviceControllerTest,testBatchGetTokens,Magic Number
bulletJournal,com.bulletjournal.controller,DeviceControllerTest,testFcm,Long Statement
bulletJournal,com.bulletjournal.controller,DeviceControllerTest,testFcm,Long Statement
bulletJournal,com.bulletjournal.controller,DeviceControllerTest,testFcm,Magic Number
bulletJournal,com.bulletjournal.controller,DeviceControllerTest,submitToken,Long Statement
bulletJournal,com.bulletjournal.controller,DeviceControllerTest,sendEmail,Long Statement
bulletJournal,com.bulletjournal.controller,DeviceControllerTest,sendEmail,Magic Number
bulletJournal,com.bulletjournal.controller,SystemControllerTest,testRemindingTask,Long Statement
bulletJournal,com.bulletjournal.controller,SystemControllerTest,testRemindingTask,Magic Number
bulletJournal,com.bulletjournal.controller,SystemControllerTest,testRemindingTask,Magic Number
bulletJournal,com.bulletjournal.controller,SystemControllerTest,testRemindingTask,Magic Number
bulletJournal,com.bulletjournal.controller,SystemControllerTest,testRemindingTask,Magic Number
bulletJournal,com.bulletjournal.controller,SystemControllerTest,testRemindingTask,Magic Number
bulletJournal,com.bulletjournal.controller,SystemControllerTest,testRemindingTask,Magic Number
bulletJournal,com.bulletjournal.controller,SystemControllerTest,testRemindingTask,Magic Number
bulletJournal,com.bulletjournal.controller,SystemControllerTest,testRemindingTask,Magic Number
bulletJournal,com.bulletjournal.controller,SystemControllerTest,getNotificationsEtag,Long Statement
bulletJournal,com.bulletjournal.controller,SystemControllerTest,getGroupsEtag,Long Statement
bulletJournal,com.bulletjournal.controller,SystemControllerTest,addRecurringRemindingTasks,Long Statement
bulletJournal,com.bulletjournal.controller,SystemControllerTest,addRecurringRemindingTasks,Long Statement
bulletJournal,com.bulletjournal.controller,SystemControllerTest,deleteTask,Long Statement
bulletJournal,com.bulletjournal.controller,SystemControllerTest,testRemindingTaskEtagMatch,Long Statement
bulletJournal,com.bulletjournal.controller,SystemControllerTest,getRemindingTasks,Long Statement
bulletJournal,com.bulletjournal.controller,SystemControllerTest,createRemindingTask,Long Parameter List
bulletJournal,com.bulletjournal.controller,SystemControllerTest,createRemindingTask,Long Statement
bulletJournal,com.bulletjournal.controller,SystemControllerTest,createRemindingTask,Long Statement
bulletJournal,com.bulletjournal.controller,SystemControllerTest,createRemindingTask,Magic Number
bulletJournal,com.bulletjournal.controller,QueryControllerTest,addTransactionContents,Long Statement
bulletJournal,com.bulletjournal.controller,QueryControllerTest,createTransaction,Long Statement
bulletJournal,com.bulletjournal.controller,QueryControllerTest,createTransaction,Magic Number
bulletJournal,com.bulletjournal.controller,QueryControllerTest,addNoteContents,Long Statement
bulletJournal,com.bulletjournal.controller,QueryControllerTest,createNote,Long Statement
bulletJournal,com.bulletjournal.controller,QueryControllerTest,createTask,Long Statement
bulletJournal,com.bulletjournal.controller,QueryControllerTest,createTask,Long Statement
bulletJournal,com.bulletjournal.controller,QueryControllerTest,createTask,Magic Number
bulletJournal,com.bulletjournal.controller,QueryControllerTest,addTaskContents,Long Statement
bulletJournal,com.bulletjournal.controller,RateFilterTest,setup,Magic Number
bulletJournal,com.bulletjournal.controller,RateFilterTest,tearDown,Magic Number
bulletJournal,com.bulletjournal.controller,RateFilterTest,testRateFilter,Magic Number
bulletJournal,com.bulletjournal.controller,RateFilterTest,testRateFilter,Magic Number
bulletJournal,com.bulletjournal.controller,RateFilterTest,testRateFilter,Magic Number
bulletJournal,com.bulletjournal.controller,RateFilterTest,createTransaction,Long Parameter List
bulletJournal,com.bulletjournal.controller,RateFilterTest,createTransaction,Long Statement
bulletJournal,com.bulletjournal.controller,AdminController,getUsersByRole,Long Statement
bulletJournal,com.bulletjournal.controller,NoteController,getNotes,Long Parameter List
bulletJournal,com.bulletjournal.controller,NoteController,createNote,Long Statement
bulletJournal,com.bulletjournal.controller,NoteController,updateNote,Long Statement
bulletJournal,com.bulletjournal.controller,NoteController,deleteSingleNote,Long Statement
bulletJournal,com.bulletjournal.controller,NoteController,deleteNotes,Long Statement
bulletJournal,com.bulletjournal.controller,NoteController,deleteNotes,Long Statement
bulletJournal,com.bulletjournal.controller,NoteController,moveNote,Long Statement
bulletJournal,com.bulletjournal.controller,NoteController,moveNote,Long Statement
bulletJournal,com.bulletjournal.controller,NoteController,getSharables,Long Statement
bulletJournal,com.bulletjournal.controller,NoteController,revokeSharable,Long Identifier
bulletJournal,com.bulletjournal.controller,NoteController,addContent,Long Statement
bulletJournal,com.bulletjournal.controller,NoteController,addContent,Long Statement
bulletJournal,com.bulletjournal.controller,NoteController,getContents,Long Statement
bulletJournal,com.bulletjournal.controller,NoteController,deleteContent,Long Statement
bulletJournal,com.bulletjournal.controller,NoteController,updateContent,Long Statement
bulletJournal,com.bulletjournal.controller,NoteController,exportNoteAsPdf,Long Statement
bulletJournal,com.bulletjournal.controller,NoteController,exportNoteAsImage,Long Statement
bulletJournal,com.bulletjournal.controller,NoteController,getHistory,Long Parameter List
bulletJournal,com.bulletjournal.controller,NoteController,getHistory,Long Statement
bulletJournal,com.bulletjournal.controller,NoteController,getHistory,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectItemController,ProjectItemController,Long Parameter List
bulletJournal,com.bulletjournal.controller,ProjectItemController,getProjectItems,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectItemController,getZonedDateTimeProjectItemsMap,Long Parameter List
bulletJournal,com.bulletjournal.controller,ProjectItemController,addRecentProjectItems,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectItemController,addRecentProjectItems,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectItemController,addRecentProjectItems,Long Statement
bulletJournal,com.bulletjournal.controller,QueryController,search,Long Statement
bulletJournal,com.bulletjournal.controller,QueryController,search,Long Statement
bulletJournal,com.bulletjournal.controller,QueryController,search,Long Statement
bulletJournal,com.bulletjournal.controller,QueryController,search,Long Statement
bulletJournal,com.bulletjournal.controller,QueryController,getContentIdsFromItems,Missing default
bulletJournal,com.bulletjournal.controller,QueryController,getProjectItemIds,Long Statement
bulletJournal,com.bulletjournal.controller,QueryController,search,Complex Conditional
bulletJournal,com.bulletjournal.controller,QueryController,search,Long Parameter List
bulletJournal,com.bulletjournal.controller,QueryController,search,Long Statement
bulletJournal,com.bulletjournal.controller,QueryController,getProjectItemDao,Missing default
bulletJournal,com.bulletjournal.controller,NotificationController,getNotifications,Long Statement
bulletJournal,com.bulletjournal.controller,NotificationController,answerNotification,Long Statement
bulletJournal,com.bulletjournal.controller,NotificationController,processNotification,Long Statement
bulletJournal,com.bulletjournal.controller,NotificationController,processNotification,Long Statement
bulletJournal,com.bulletjournal.controller,NotificationController,processNotification,Long Statement
bulletJournal,com.bulletjournal.controller,NotificationController,answerPublicNotification,Long Identifier
bulletJournal,com.bulletjournal.controller,NotificationController,answerPublicNotification,Long Statement
bulletJournal,com.bulletjournal.controller,NotificationController,answerPublicNotification,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,getTasks,Long Parameter List
bulletJournal,com.bulletjournal.controller,TaskController,getCompletedTask,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,createTask,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,updateTask,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,updateTask,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,completeSingleTask,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,completeTasks,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,completeTasks,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,setTaskStatus,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,setTaskStatus,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,uncompleteTask,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,getCompletedTasks,Long Parameter List
bulletJournal,com.bulletjournal.controller,TaskController,getCompletedTasks,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,getCompletedTasksBetween,Long Parameter List
bulletJournal,com.bulletjournal.controller,TaskController,getCompletedTasksBetween,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,deleteSingleTask,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,deleteTasks,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,deleteTasks,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,deleteCompletedTask,Magic Number
bulletJournal,com.bulletjournal.controller,TaskController,moveTask,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,moveTask,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,exportTaskAsPdf,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,exportTaskAsImage,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,getSharables,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,revokeSharable,Long Identifier
bulletJournal,com.bulletjournal.controller,TaskController,addContent,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,addContent,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,getContents,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,getCompletedTaskContents,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,deleteContent,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,updateContent,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,getTaskStatistics,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,getTaskStatistics,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,getTaskStatistics,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,calculateTaskStatistics,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,calculateTaskStatistics,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,calculateTaskStatistics,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,calculateTaskStatistics,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,calculateTaskStatistics,Magic Number
bulletJournal,com.bulletjournal.controller,TaskController,calculateTaskStatistics,Magic Number
bulletJournal,com.bulletjournal.controller,TaskController,getHistory,Long Parameter List
bulletJournal,com.bulletjournal.controller,TaskController,getHistory,Long Statement
bulletJournal,com.bulletjournal.controller,TaskController,getHistory,Long Statement
bulletJournal,com.bulletjournal.controller,SystemController,getUpdates,Complex Method
bulletJournal,com.bulletjournal.controller,SystemController,getUpdates,Long Statement
bulletJournal,com.bulletjournal.controller,SystemController,getUpdates,Long Statement
bulletJournal,com.bulletjournal.controller,SystemController,getUpdates,Long Statement
bulletJournal,com.bulletjournal.controller,SystemController,getUpdates,Long Statement
bulletJournal,com.bulletjournal.controller,SystemController,getUpdates,Long Statement
bulletJournal,com.bulletjournal.controller,SystemController,getUpdates,Long Statement
bulletJournal,com.bulletjournal.controller,SystemController,getUpdates,Magic Number
bulletJournal,com.bulletjournal.controller,SystemController,getUpdates,Magic Number
bulletJournal,com.bulletjournal.controller,SystemController,getUpdates,Missing default
bulletJournal,com.bulletjournal.controller,SystemController,getPublicProjectItem,Missing default
bulletJournal,com.bulletjournal.controller,SystemController,getSharedItem,Long Statement
bulletJournal,com.bulletjournal.controller,SystemController,getSharedItem,Long Statement
bulletJournal,com.bulletjournal.controller,SystemController,getSharedItemIdAndType,Long Statement
bulletJournal,com.bulletjournal.controller,SystemController,getSharedItemIdAndType,Magic Number
bulletJournal,com.bulletjournal.controller,SystemController,isUUID,Magic Number
bulletJournal,com.bulletjournal.controller,SystemController,setLabels,Long Statement
bulletJournal,com.bulletjournal.controller,SystemController,contactSupport,Long Statement
bulletJournal,com.bulletjournal.controller,SystemController,requestCollabItemWriteAccess,Long Identifier
bulletJournal,com.bulletjournal.controller,SystemController,requestCollabItemWriteAccess,Long Statement
bulletJournal,com.bulletjournal.controller,SystemController,getCollabItem,Empty catch clause
bulletJournal,com.bulletjournal.controller,SystemController,getCollabItem,Long Statement
bulletJournal,com.bulletjournal.controller,SystemController,getCollabItem,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectController,getProjects,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectController,getProjects,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectController,getProjects,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectController,getProjects,Long Statement
